,text_review,tag,bin_tag,num_upper,text_pos,num_tokens
2584,the realism and detail are incredible beautiful aircraft and terrain graphics il two is thepremier simulation for wwii vintage aircraft,2.0,1.0,2,DT NN CC NN VBP JJ JJ NN CC NN NNS VBP CD VBZ JJ NN IN NNS JJ NN,20
2585,ridiculous to put together directions were very unclear it came with the top of the easel broken and scratches on the wood as well as the white board and chalk board white board is very cheap even when i use spray to clean it the marker does not fully come off disappointed that i spent this much on something with such poor quality,2.0,1.0,0,JJ TO VB RB NNS VBD RB JJ PRP VBD IN DT NN IN DT NN VBN CC NNS IN DT NN RB RB IN DT JJ NN CC NN NN JJ NN VBZ RB JJ RB WRB FW NN NN TO VB PRP DT NN VBZ RB RB VB RP JJ IN FW VBD DT JJ IN NN IN JJ JJ NN,63
2586,though i love the product its nintendo i completely thought it would come with one controler and it was just the console :( so i was sad when i received it cause i counldnt play with it right away ... change the product pucture cause its deceiving,1.0,0.0,0,IN FW VBP DT NN PRP$ NNP FW RB VBD PRP MD VB IN CD NN CC PRP VBD RB DT NN NN RB FW VBD JJ WRB FW VBD PRP VB FW FW NN IN PRP RB RB : VB DT NN NN VB PRP$ VBG,47
2587,my daughter is just starting potty training she likes this potty it is a good size and height i like that the arm and hammer baking soda discs fit in the potty so it does not smell it is also easy to clean out,3.0,1.0,0,PRP$ NN VBZ RB VBG JJ NN PRP VBZ DT NN PRP VBZ DT JJ NN CC NN FW IN IN DT NN CC NN JJ NN NNS VBP IN DT NN IN PRP VBZ RB VB PRP VBZ RB JJ TO VB RP,44
2588,what a voice and what a great selection of christmas songs ... my fave on this cd is my grown-up christmas list beautiful,2.0,1.0,1,WP DT NN CC WP DT JJ NN IN NNS NNS : PRP$ NN IN DT NN VBZ PRP$ JJ NNS NN JJ,23
2589,this necklace was beautiful it was my daughter's confirmation and we saw this exact cross in the expensive jewelery stores in the mall she wanted a small cross and she fell in love with this when she saw it but knew i could not afford it needless to say she was so happy when she opened this gift the morning of her confirmation,1.0,0.0,3,DT NN VBD JJ PRP VBD PRP$ NN POS NN CC PRP VBD DT JJ NN IN DT JJ NN NNS IN DT NN PRP VBD DT JJ NN CC PRP VBD IN NN IN DT WRB PRP VBD PRP CC VBD FW MD RB VB PRP JJ TO VB PRP VBD RB JJ WRB PRP VBD DT NN DT NN IN PRP$ NN,63
2590,great product reliable,1.0,0.0,0,JJ NN JJ,3
2591,i love the idea but after just thirty minutes to an hour my thumbs start to hurt the joysticks are very small and are not like an xbox or playstation controller they are also just slow and sticky they are like a slow version of a ps vita joystick or the 3ds joystick the buttons are very loud and clicky but very responsive also with no d-pad it is not too good i recommend spending the bit extra to get the next one up it has real buttons and nice joysticks but i guess this one is very portable so you cant expect much so overall good product but still could use some work,3.0,1.0,0,LS VBP DT NN CC IN RB CD NNS TO DT NN PRP$ NNS VBP TO VB DT NNS VBP RB JJ CC VBP RB VB DT NN CC JJ NN PRP VBP RB RB JJ CC JJ PRP VBP IN DT JJ NN IN DT NN NN NN CC DT NNS VBP DT NNS VBP RB JJ CC JJ CC RB JJ RB IN DT NN PRP VBZ RB RB JJ FW VB VBG DT NN JJ TO VB DT JJ CD IN PRP VBZ JJ NNS CC JJ NNS CC FW VB DT CD VBZ RB JJ IN PRP VBP VB JJ IN JJ JJ NN CC RB MD VB DT NN,114
2592,love it,0.0,0.0,0,NN PRP,2
2593,what do guys do with passports driver's licenses boarding passes now which pockets did i put those things in oh you need to see it again this little id holder does the trick it is well made and holds those accoutrements of modern day travel rather well i tie the string to the handle on my briefcase and put the holder in a non-zippered pocket that way it is always convenient and i cannot lose or misplace the documents or the holder.the holder is well made and it is design works well no flaps to open or close it is just there for me a must have,3.0,1.0,1,WP VBP NNS VB IN NNS NN POS NNS VBG NNS RB WDT NNS VBD FW VBD DT NNS IN UH PRP VBP TO VB PRP RB DT JJ NN NN VBZ DT NN PRP VBZ RB VBN CC VBZ DT NNS IN JJ NN NN RB RB FW VB DT NN TO DT VB IN PRP$ NN CC VBD DT NN IN DT JJ NN DT NN PRP VBZ RB JJ CC FW MD RB VB CC VB DT NNS CC DT JJ NN VBZ RB VBN CC PRP VBZ NN NNS RB DT NNS TO VB CC VB PRP VBZ RB RB IN PRP DT MD VB,107
2594,like many others i had a vizio slide-out keyboard remote that needed replacement my original one lasted about three months a replacement from vizio lasted about two months it would have been one thing if it was just the keyboard part that broke but no the whole thing stopped working after needing to be constantly reset by holding down power and pushing all the keys as instructed by vizio having to do that every time we wanted to use it was a hassle then eventually they stopped both working entirely anyway.this remote is the perfect replacement no it does not have the useless keyboard but as a result apparently it is much more reliable finally after getting by on a cheap universal remote which could not access the main menu or vizio internet apps like netflix we found this product on amazon it looks just like the slide-out keyboard model but is much more sturdy finally we were able to access the tv's complex menus and via again it is nice to have netflix right on the tv once again we have been using this remote for about a month and it has not given us a single problem whereas the original one started getting flaky almost right away.for about eight nine shipped this should be a no-brainer purchase for anyone with that horribly-designed fancy bluetooth keyboard remote in fact we may buy another just to have on hand in case this one breaks down the road,3.0,1.0,3,IN JJ NNS FW VBD DT NN JJ NN JJ IN VBN NN PRP$ JJ CD VBD RB CD NNS DT NN IN NN VBD RB CD NNS PRP MD VB VBN CD NN IN PRP VBD RB DT NN NN WDT VBD CC DT DT JJ NN VBD VBG IN VBG TO VB RB VB IN VBG RP NN CC VBG PDT DT NNS IN VBN IN NN VBG TO VB DT DT NN PRP VBD TO VB PRP VBD DT NN RB RB PRP VBD CC VBG RB JJ JJ VBZ DT JJ NN DT PRP VBZ RB VB DT JJ NN CC IN DT NN RB PRP VBZ RB RBR JJ RB IN VBG IN IN DT JJ JJ JJ WDT MD RB VB DT JJ NN CC NN NN NNS IN NN PRP VBD DT NN IN NN PRP VBZ RB IN DT JJ NN NN CC VBZ RB RBR JJ RB PRP VBD JJ TO VB DT NN POS NN NNS CC IN RB PRP VBZ JJ TO VB JJ NN IN DT NN RB RB PRP VBP VBN VBG DT JJ IN IN DT NN CC PRP VBZ RB VBN PRP DT JJ NN IN DT JJ CD VBD VBG JJ RB JJ JJ IN CD CD VBN DT MD VB DT NN NN IN NN IN DT JJ JJ NN NN JJ IN NN PRP MD VB DT RB TO VB IN NN IN NN DT CD NNS IN DT NN,247
2595,any trade marks and brand tags are noticed that suits my fancy outer fabric is very tough and strong and insulated paddle is functional and optimal for protecting content this is only one i know that is fitting to coleman powerhouse gasoline two burner stove extra larger than the other two burner gasoline stove,2.0,1.0,0,DT NN NNS CC NN NNS VBP VBN IN NNS PRP$ JJ JJ NN VBZ RB JJ CC JJ CC VBN NN VBZ JJ CC JJ IN VBG NN DT VBZ RB CD FW VBP DT VBZ JJ TO VB NN NN CD NN NN JJ JJR IN DT JJ CD NN NN NN,54
2596,perfect,0.0,0.0,0,JJ,1
2597,i was looking for the version compatible with 10.9 comparing the software to what was listed on symantec's website with would do not i cannot complain because i was able to download the correct version and activate with the same product key as far as the newest version it still needs some work needs to be less intrusive and allow apple apps to access the internet without asking.apple does have malware protection that only allows applications to work within its own space called sandboxing this will not prevent applications by third parties from bringing malware onto your system and causing weird software interactions once an infected software is removed your mac is safe norton will help you identify said software much quicker than trial and error and save much frustration believing that the os software is malfunctioning,2.0,1.0,2,LS VBD VBG IN DT NN JJ IN CD VBG DT NN TO WP VBD VBN IN NN POS NN IN MD VB RB FW MD RB VB IN FW VBD JJ TO VB DT JJ NN CC VBP IN DT JJ NN NN IN RB IN DT JJS NN PRP RB VBZ DT NN VBZ TO VB RBR JJ CC VB NN NNS TO VB DT NN IN NN VBZ VB NN NN WDT RB VBZ NNS TO VB IN PRP$ JJ NN VBN VBG DT MD RB VB NNS IN JJ NNS IN VBG NN IN PRP$ NN CC VBG JJ NN NNS RB DT JJ NN VBZ VBN PRP$ NN VBZ JJ NN MD VB PRP VB VBD NN JJ JJR IN NN CC NN CC VB JJ NN VBG IN DT NNS NN VBZ VBG,137
2598,i love my shoes,0.0,0.0,0,FW VBP PRP$ NNS,4
2599,product forces user to scroll far more often to enter select options on income deductions screen using f eleven button with ms vista helps somewhat but a far cry from last years screens,1.0,0.0,1,NN NNS NN TO VB RB RBR RB TO VB JJ NNS IN NN NNS NN VBG LS NNS NN IN NNS NN VBZ RB CC DT JJ NN IN JJ NNS NNS,33
2600,so far this is a very very very interesting fun game entertaining for the whole family good for all ages,2.0,1.0,0,RB RB DT VBZ DT RB RB RB JJ NN NN JJ IN DT JJ NN JJ IN DT NNS,20
2601,best collection of madonna songs ever i love this cd,1.0,0.0,2,RB NN IN NN NNS RB FW VBP DT NN,10
2602,works great was a little hard to plug in but it works great father that,1.0,0.0,0,NNS JJ VBD DT JJ JJ TO VB IN CC PRP VBZ JJ NN WDT,15
2603,good game,0.0,0.0,0,JJ NN,2
2604,i bought a generic controller several years ago after dropping my original ps3 controller in water it worked great and continues to do so to this day wanting to play more two-player games i decided to buy another inexpensive controller i ignored the reviews thinking most people were just being fussy and complaining but i was quite wrong.the item looked great and it connected easily but when it came time to actually use it i realized that i had got what i paid for junk the buttons and joysticks work at an acceptable level but the d-pad requires excessive force for the system to even register it navigating through menus is very difficult and playing games is nearly impossible nevermind it being hard enough to press down on the button but sometimes when you do get it pressed it will stay stuck i figured it just needed to be broken in and with a bit of use it would loosen up and function properly .. nope.as we speak i am hearing my printer print out the return label and will be on my way to ups to drop off the package as soon as i am finished writing this.save yourself the time and money and buy another controller,2.0,1.0,2,LS VBD DT JJ NN JJ NNS RB IN VBG PRP$ JJ NN NN IN NN PRP VBD JJ CC VBZ TO VB RB TO DT NN VBG TO VB JJR JJ NNS FW VBD TO VB DT JJ NN FW VBN DT NNS VBG JJS NNS VBD RB VBG JJ CC VBG CC FW VBD RB JJ NN VBD JJ CC PRP JJ RB CC WRB PRP VBD NN TO RB VB PRP FW VBD IN FW VBD VBN WDT FW VBN IN NN DT NNS CC NNS VBP IN DT JJ NN CC DT NN VBZ JJ NN IN DT NN TO RB VB PRP VBG IN NNS VBZ RB JJ CC VBG NNS VBZ RB JJ NN PRP VBG RB RB TO VB RP IN DT NN CC RB WRB PRP VBP VB PRP VBD PRP MD VB JJ FW VBD PRP RB VBD TO VB VBN RP CC IN DT NN IN NN PRP MD VB RB CC VB RB .,208
2605,they look different from the picture but they are exactly what i wanted i am very happy with the purchase i highly recommend these cute earrings good quality,2.0,1.0,0,PRP VBP JJ IN DT NN CC PRP VBP RB WP FW VBD FW VBP RB JJ IN DT NN FW RB VB DT JJ NNS JJ NN,28
2606,good basic unit does not connect to internet i have used it for ten years,2.0,1.0,0,JJ JJ NN VBZ RB VB TO NN FW VBP VBN PRP IN CD NNS,15
2607,worked as advertised arrived when it was expected reasonable price for the products i would purchase again easy to activate code,2.0,1.0,0,VBN IN JJ VBN WRB PRP VBD VBN JJ NN IN DT NNS FW MD VB RB JJ TO VB NN,21
2608,i got what i ordered but the product did not have the original label just a blank case im not sure what that was all about i was afraid i got ripped off at first but it did download fine so that is why i give this three stars,2.0,1.0,0,LS VBD WP FW VBN CC DT NN VBD RB VB DT JJ NN RB DT JJ NN NN RB JJ WP DT VBD DT IN FW VBD JJ FW VBD VBN RP IN JJ CC PRP VBD VB NN IN DT VBZ WRB FW VB DT CD NNS,49
2609,it is a super wow ... i am so in love with this camera i love it when it is come to downloading the pictures to my computer it rotates the picture by itself i like the zooming feature also and the pictures are so alive and so clear ...,2.0,1.0,0,PRP VBZ DT JJ NN : FW VBP RB IN NN IN DT NN FW VBP PRP WRB PRP VBZ VBN TO VBG DT NNS TO PRP$ NN PRP VBZ DT NN IN PRP FW IN DT VBG NN RB CC DT NNS VBP RB JJ CC RB JJ :,50
2610,my husband and i wear matching wedding bands these are properly priced and smooth and comfortable to wear.never scratch or dull we get a lot of compliments too,2.0,1.0,0,PRP$ NN CC FW VB VBG NN NNS DT VBP RB VBN CC JJ CC JJ TO VB NN CC JJ PRP VBP DT NN IN NNS RB,28
2611,i have purchased three of these now and each one of them looks and feels really good the matching colored edging makes all the difference in the world due to the curved bezel of the phone instalation is also easier for some reason i am very pleased,2.0,1.0,0,LS VB VBN CD IN DT RB CC DT CD IN PRP VBZ CC VBZ RB JJ DT VBG VBN VBG VBZ PDT DT NN IN DT NN JJ TO DT JJ NN IN DT NN NN VBZ RB JJR IN DT NN FW VBP RB JJ,47
2612,these shoes are not non-skid as advertised i work at the cheesecake factory and the shoes were slippery especially on the wet surface of the back of the house they almost made me fall i replaced them with a pair of shoes for crews and those work just fine as far as the non-skid feature it was a disappointment because i owned two pairs of sketchers in black and those worked just fine i was able to return them worn,2.0,1.0,1,DT NNS VBP RB JJ IN JJ FW NN IN DT NN NN CC DT NNS VBD JJ RB IN DT JJ NN IN DT NN IN DT NN PRP RB VBD PRP VB FW VBD PRP IN DT NN IN NNS IN NNS CC DT NN RB JJ IN RB IN DT JJ NN PRP VBD DT NN IN FW VBN CD NNS IN NNS IN JJ CC DT VBD RB JJ FW VBD JJ TO VB PRP VBN,80
2613,my computer was infected with the browser hijacker virus downloaded the virus with a free program while i was able to remove the bulk of the virus the mcafee already installed in my computer was not able to remove the residual files so my browser was still redirected a lot very annoying i used total defense it was able to remove everything on the first scan however i think it is too restrictive so it blocked out a lot of the internet connections so i had trouble even reading my emails i had to remove it and reinstall my mcafee but it did solve my biggest problem--killing the virus so three stars i do think if i am more computer savvy maybe i can modify the settings to make it work,3.0,1.0,0,PRP$ NN VBD VBN IN DT NN NN NN VBD DT NN IN DT JJ NN IN FW VBD JJ TO VB DT NN IN DT NN DT NN RB VBN IN PRP$ NN VBD RB JJ TO VB DT JJ NNS IN PRP$ NN VBD RB VBN DT NN RB JJ FW VBN JJ NN PRP VBD JJ TO VB NN IN DT JJ VB RB FW VBP PRP VBZ RB JJ IN PRP VBD RP DT NN IN DT NN NNS RB FW VBD NN RB VBG PRP$ NNS FW VBD TO VB PRP CC VB PRP$ NN CC PRP VBD VB PRP$ JJS NN : VBG DT NN RB CD NNS FW VBP VB IN FW VBP JJR NN JJ RB FW MD VB DT NNS TO VB PRP VB,131
2614,it worked good and was as expected but it did not hold up i used it about ten times and it frayed and is coming apart,1.0,0.0,0,PRP VBD JJ CC VBD IN VBN CC PRP VBD RB VB RP FW VBN PRP IN CD NNS CC PRP VBD CC VBZ VBG RB,26
2615,this product is so funny my kitchen is all cow print and it makes a great addition would recommend it for the bovine collector,2.0,1.0,0,DT NN VBZ RB JJ PRP$ NN VBZ DT NN NN CC PRP VBZ DT JJ NN MD VB PRP IN DT JJ NN,24
2616,cute shoes very comfortable and they go well with everything,2.0,1.0,0,JJ NNS RB JJ CC PRP VBP RB IN NN,10
2617,lost money,0.0,0.0,0,VBN NN,2
2618,"i am a fan of the switchback series usually they make changes every few years so there are a lot of slightly different models out the product description of this listing is for the previous model twenty thousand , two hundred and seventeen with four thousand , five hundred and fifteen ci capacity the model number listed twenty thousand , two hundred and ninety-six picture on top of listing only has three thousand , nine hundred and sixty ci i agree with another poster the guarantee system is flawed a mouse nibbled on one of my zippers and the representative i talked to indicated it would not be covered under the current policy if your bag is damaged even by the airlines eagle creek will fix it no questions asked",2.0,1.0,1,"LS VBP DT NN IN DT NN NN RB PRP VBP NNS DT JJ NNS RB EX VBP DT NN IN RB JJ NNS IN DT NN NN IN DT NN VBZ IN DT JJ NN CD CD , CD CD CC CD IN CD CD , CD CD CC CD NN NN DT NN NN VBN CD CD , CD CD CC CD NN IN NN IN VBG RB VBZ CD CD , CD CD CC CD NN FW VBP IN DT NN DT NN NN VBZ VBN DT NN VBD IN CD IN PRP$ NNS CC DT JJ FW VBD TO VBD PRP MD RB VB VBN IN DT JJ NN IN PRP$ NN VBZ VBN RB IN DT NNS VBP NN MD VB PRP DT NNS VBD",130
