,text_review,tag,bin_tag,text_pos,lemmas,num_tokens
1777,ordered to use with a sony xperia z c6606 with a tech twenty-one d3o impact snap case on it and it fits perfectly it is big but i do not like to carry a phone in my pocket the only issue i have with it is when using the belt loops i cannot feed the belt through the clip so i route the belt behind it and it works fine,2.0,1.0,VBN TO VB IN DT JJ NN SYM NN IN DT NN CD NN NN VBP NN IN PRP CC PRP VBZ RB PRP VBZ JJ CC FW VBP RB VB TO VB DT NN IN PRP$ NN DT JJ NN FW VBP IN PRP VBZ WRB VBG DT NN NNS FW MD RB VB DT NN IN DT NN RB FW NN DT NN IN PRP CC PRP VBZ NN,order to use with a sony xperia z c6606 with a tech twenty-one d3o impact snap case on it and it fit perfectly it be big but i do not like to carry a phone in my pocket the only issue i have with it be when use the belt loop i can not feed the belt through the clip so i route the belt behind it and it work fine,70
1778,this backpack is perfect for my 1st grader it holds everything she needs and is not to big for her to carry we love it,2.0,1.0,DT NN VBZ JJ IN PRP$ JJ NN PRP VBZ NN PRP VBZ CC VBZ RB TO JJ IN PRP TO VB PRP VBP PRP,this backpack be perfect for my 1st grader it hold everything she need and be not to big for she to carry we love it,25
1779,good value and lovely candlesticks needed inexpensive candlesticks and these are the right price and good to look at too,2.0,1.0,JJ NN CC JJ NNS VBN JJ NNS CC DT VBP DT JJ NN CC JJ TO VB IN RB,good value and lovely candlestick need inexpensive candlestick and these be the right price and good to look at too,20
1780,old reliable offic two thousand and three works great and does not make you learn a new paradigm the ribbon not sure what old version means since everything i expected is included well worth the money,2.0,1.0,JJ JJ JJ CD CD CC CD NNS JJ CC VBZ RB VB PRP VB DT JJ NN DT NN RB JJ WP JJ NN VBZ IN NN FW VBN VBZ VBN RB IN DT NN,old reliable offic two thousand and three work great and do not make you learn a new paradigm the ribbon not sure what old version mean since everything i expect be include well worth the money,36
1781,ordered this for my wife for christmas and everything arrived well in time no issues with the camera but i am not sure if the lens is a cpu lens as the af does not work pctherapists sent a good working camera and a knockoff lens would have been a higher rating if they included a nikon lens,2.0,1.0,VBN DT IN PRP$ NN IN NNS CC NN VBD RB IN NN DT NNS IN DT NN CC FW VBP RB JJ IN DT NN VBZ DT NN NN IN DT NN VBZ RB VB NNS VBN DT JJ VBG NN CC DT NN NN MD VB VBN DT JJR NN IN PRP VBD DT JJ NN,order this for my wife for christmas and everything arrive well in time no issue with the camera but i be not sure if the lens be a cpu lens as the af do not work pctherapist send a good work camera and a knockoff lens would have be a higher rating if they include a nikon lens,58
1782,i went with this because i thought the newest version would be best it is a step up in design and presentation but for a moderate programmer like me it is not much different from older versions there are many good little things that makes this stand out like search and replace feature has been redesigned so you do not accidentally replace all the wrong files but there are bad little things that balance the good such as using l enter string here to use text with the winapi and putting a variable after using const i am not a visual studio expert but i would say people will actually have more trouble really getting into this instead of less in all i still believe this to be a good product ... explaining things in simpler terms would be my suggestion for the future i mean really depreciated i think more people would get obsolete or just plain say the library has been improved apart from explanations everything works and looks beautifully,2.0,1.0,LS VBD IN DT IN FW VBD DT JJS NN MD VB JJS PRP VBZ DT NN RB IN NN CC NN CC IN DT JJ NN IN PRP PRP VBZ RB RB JJ IN JJR NNS EX VBP JJ JJ JJ NNS WDT VBZ DT VB RP IN NN CC VB NN VBZ VBN VBN IN PRP VBP RB RB VB PDT DT JJ NNS CC EX VBP JJ JJ NNS WDT VBP DT JJ JJ IN VBG NN VBP NN RB TO VB NN IN DT NN CC VBG DT JJ IN VBG NN FW VBP RB DT JJ NN NN CC FW MD VB NNS MD RB VB RBR NN RB VBG IN DT RB IN JJR IN DT FW RB VB DT TO VB DT JJ NN : VBG NNS IN JJR NNS MD VB PRP$ NN IN DT JJ FW VB RB VBN FW VB JJR NNS MD VB JJ CC RB JJ VBP DT NN VBZ VBN VBN RB IN NNS NN VBZ CC VBZ RB,i go with this because i think the newest version would be best it be a step up in design and presentation but for a moderate programmer like I it be not much different from older version there be many good little thing that make this stand out like search and replace feature have be redesign so you do not accidentally replace all the wrong file but there be bad little thing that balance the good such as use l enter string here to use text with the winapi and put a variable after use const i be not a visual studio expert but i would say people will actually have more trouble really get into this instead of less in all i still believe this to be a good product ... explain thing in simpler term would be my suggestion for the future i mean really depreciate i think more people would get obsolete or just plain say the library have be improve apart from explanation everything work and look beautifully,172
1783,got a couple of these cases and they worked great for a few months until the back latches broke off mind you the back is what he the battery in frustrating,1.0,0.0,VBD DT NN IN DT NNS CC PRP VBD JJ IN DT JJ NNS IN DT JJ VBZ VBD RP NN PRP DT NN VBZ WP PRP DT NN IN VBG,get a couple of these case and they work great for a few month until the back latch break off mind you the back be what he the battery in frustrate,31
1784,the sizing was confusing i thought i was getting a size 7.5 when it was actually a nine the sneakers themselves were ok and seemed to be of good quality but i returned them,1.0,0.0,DT VBG VBD JJ FW VBD FW VBD VBG DT NN CD WRB PRP VBD RB DT CD DT NNS PRP VBD JJ CC VBD TO VB IN JJ NN CC FW VBD PRP,the size be confusing i think i be get a size 7.5 when it be actually a nine the sneaker themselves be ok and seem to be of good quality but i return they,34
1785,this thing is huge otherwise a good product for the money ...,1.0,0.0,DT NN VBZ JJ RB DT JJ NN IN DT NN :,this thing be huge otherwise a good product for the money ...,12
1786,i just got back from a three week trip to st petersburg stockholm copenhagen and paris lots of airports train stations and cobble stone streets i researched for weeks the best luggage to fit the dimension restrictions by the euro and american airlines had the best durability and light weight in order to fill my case for the long haul i chose the teal color to easily stand out and the in-line skate wheel design over the spinner wheels that may not hold up to hazards outside an airport i made the right choice it is the only light suitcase that has total rigid support around all the sides of the case the stand support on the bottom doubles as a handle to lift the handle opens smoothly and worked perfectly the outer pockets are very handy inner mesh can keep dirty clothes separated.the only negatives that are minor and why i did not give five stars the fabric is polyester and will get scuffs i scotchgaurded the fabric and it helped remove the dirt but if you plan to travel al lot then get a ballistic nylon case the fabric is not waterproof the wheel housing is installed with all screws except one rivet so not easily replaced i wish there was a plastic kickplate on the underside instead of a vinyl strip.this case for the money especially the close out price is a bargain i travel a few times a year and expect this set to last for several years by far the best out there for the price,3.0,1.0,LS RB VBD RB IN DT CD NN NN TO VB NN NN NN CC NN NNS IN NNS NN NNS CC JJ NN NNS FW VBN IN NNS DT JJS NN TO VB DT NN NNS IN DT NN CC NN NNS VBD DT JJS NN CC JJ NN IN NN TO VB PRP$ NN IN DT JJ NN FW VBD DT NN NN TO RB VB RP CC DT JJ NN NN NN IN DT NN NNS WDT MD RB VB RP TO NNS IN DT NN FW VBD DT JJ NN PRP VBZ DT JJ NN NN WDT VBZ JJ JJ NN IN DT DT NNS IN DT NN DT NN NN IN DT JJ VBZ IN DT VBP TO VB DT VB VBZ RB CC VBD RB DT JJ NNS VBP RB JJ JJ NN MD VB JJ NNS VBP RB NNS WDT VBP JJ CC WRB FW VBD RB VB CD NNS DT NN VBZ NN CC MD VB NNS LS VBD DT NN CC PRP VBD VB DT NN CC IN PRP VBP TO VB NNP NN RB VB DT JJ NN NN DT NN VBZ RB JJ DT NN NN VBZ VBN IN DT NNS IN CD NN RB RB RB VBN FW NN EX VBD DT JJ NN IN DT NN RB IN DT NN VBZ NN IN DT NN RB DT NN IN NN VBZ DT NN FW VB DT JJ NNS DT NN CC VB DT VBN TO VB IN JJ NNS IN RB DT JJS IN RB IN DT NN,i just get back from a three week trip to st petersburg stockholm copenhagen and paris lot of airport train station and cobble stone street i research for week the best luggage to fit the dimension restriction by the euro and american airline have the best durability and light weight in order to fill my case for the long haul i choose the teal color to easily stand out and the in-line skate wheel design over the spinner wheel that may not hold up to hazard outside a airport i make the right choice it be the only light suitcase that have total rigid support around all the side of the case the stand support on the bottom double as a handle to lift the handle open smoothly and work perfectly the outer pocket be very handy inner mesh can keep dirty clothes separated.the only negative that be minor and why i do not give five star the fabric be polyester and will get scuff i scotchgaurd the fabric and it help remove the dirt but if you plan to travel al lot then get a ballistic nylon case the fabric be not waterproof the wheel housing be install with all screw except one rivet so not easily replace i wish there be a plastic kickplate on the underside instead of a vinyl strip.this case for the money especially the close out price be a bargain i travel a few time a year and expect this set to last for several year by far the best out there for the price,261
1787,i really live this app it realllt makes you think its a defenite buy buy it buy it buy it now,1.0,0.0,LS RB VB DT NN PRP NN VBZ PRP VB PRP$ DT JJ NN VB PRP VB PRP VB PRP RB,i really live this app it realllt make you think its a defenite buy buy it buy it buy it now,21
1788,defiantly buy a half size bigger than what u wear very comfortable ... great for the price,1.0,0.0,RB VB DT NN NN JJR IN WP FW VB RB JJ : JJ IN DT NN,defiantly buy a half size bigger than what u wear very comfortable ... great for the price,17
1789,most of you reading this review will have used a microsoft compiler before or a borland product if you have yet to experience net you are missing out big time.interface two sections ): first impressions 8/ ten i started up visual studio net only to see everything ... everything has been changed in some way the reason why this gets an eight is because it does not do well with new people coming to this product but once you learn the interface and can get used to it current impressiosn 10/10 you will find that it is much more productive interface than visual studio six now if your coming from borland products you will find that c and vb is great and can compete directly with borland.usefullness 9/10 it is just amazing how much you can do with this program although it does have a few drawbacks uml for example but this can be overlooked.value 8/ ten if you can afford it but the reason i gave it an eight is because it is expensive and most people will not be able to afford this product but those that are able to do so should maybe in a few years this will replace vs six in price :d final score 9/10 if you use c visual basic or even the great c that has just come out you will love this product the optimization is great.final words buy it if not this at least visual studio six but vs net wins the battle of the two,3.0,1.0,JJS IN PRP VBG DT NN MD VB VBN DT NN NN IN CC DT NN NN IN PRP VBP RB TO VB JJ PRP VBP VBG RP JJ JJ CD NNS -RRB- : JJ NNS CD : CD FW VBD RP JJ NN NN RB TO VB NN : NN VBZ VBN VBN IN DT NN DT NN WRB DT VBZ DT CD VBZ IN PRP VBZ RB VB RB IN JJ NNS VBG TO DT NN CC RB PRP VBP DT NN CC MD VB VBN TO PRP JJ JJ CD PRP MD VB IN PRP VBZ RB RBR JJ NN IN JJ NN CD RB IN PRP$ VBG IN NN NNS PRP MD VB IN NN CC NN VBZ JJ CC MD VB RB IN NN CD PRP VBZ RB JJ WRB RB PRP MD VB IN DT NN IN PRP VBZ VB DT JJ NNS NN IN NN CC DT MD VB JJ CD : CD IN PRP MD VB PRP CC DT NN FW VBD PRP DT CD VBZ IN PRP VBZ JJ CC JJS NNS MD RB VB JJ TO VB DT NN CC DT WDT VBP JJ TO VB RB MD RB IN DT JJ NNS DT MD VB CC CD IN NN NN JJ NN CD IN PRP VBP NN JJ JJ CC RB DT JJ NN WDT VBZ RB VBN RP PRP MD VB DT NN DT NN VBZ JJ NNS VBP PRP IN RB DT IN JJS JJ NN CD CC CC JJ NNS DT NN IN DT CD,most of you read this review will have use a microsoft compiler before or a borland product if you have yet to experience net you be miss out big time.interface two section -rrb- : first impression 8 / ten i start up visual studio net only to see everything ... everything have be change in some way the reason why this get a eight be because it do not do well with new people come to this product but once you learn the interface and can get use to it current impressiosn 10/10 you will find that it be much more productive interface than visual studio six now if you come from borland product you will find that c and vb be great and can compete directly with borland.usefullness 9/10 it be just amazing how much you can do with this program although it do have a few drawback uml for example but this can be overlooked.value 8 / ten if you can afford it but the reason i give it a eight be because it be expensive and most people will not be able to afford this product but those that be able to do so should maybe in a few year this will replace vs six in price :d final score 9/10 if you use c visual basic or even the great c that have just come out you will love this product the optimization be great.final word buy it if not this at least visual studio six but vs net win the battle of the two,256
